	id	advertiser_type	advertiser_id	price	price_min	price_max	features	property_type	bathrooms	bedrooms	carspaces	region	suburb	postcode	address	latitude	longitude	headline	description	labels	listingSlug
24	2015777135	Agency	10282	$585,000 - $615,000	585000	615000	['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced', 'SolarPanels']	House	2.0	4.0	3	Melbourne Region	LEOPOLD	3224	13 Pickworth Drive, Leopold	-38.1917419	144.4614	Spacious home in great location with lots of extras	"<b></b><br />Phone enquiry code for this property: 3003

This great 4-bedroom home with fully fitted studio/workshop also has a large under-cover entertainment area. 
The studio/workshop is fully lined, painted and carpeted, with reverse cycle air c..."	[]	13-pickworth-drive-leopold-vic-3224-2015777135
25	2015221442	Agency	31874	$585,000 - $615,000	585000	615000	['AirConditioning', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Dishwasher', 'Study', 'Shed', 'SolarPanels']	House	3.0	5.0	3	Melbourne Region	LEOPOLD	3224	7 Stringers Lane, Leopold	-38.18335	144.46022	When Location is Key	<b></b><br />This remarkable home is situated on an impressive 594m2 approx. allotment in a central location like no other. Ideally positioned within walking distance to all amenities; Leopold Sporting precinct, the Gateway Plaza, Leopold Primary Schoo...	['Under offer']	7-stringers-lane-leopold-vic-3224-2015221442
26	2015914579	Agency	13462	$585,000	585000		['AirConditioning', 'Ensuite', 'Floorboards', 'SecureParking', 'Bath', 'Dishwasher', 'Study', 'Shed']	House	2.0	3.0	4	South Western Victoria	KOROIT	3282	465 Koroit - Port Fairy Road, Koroit	-38.3107147	142.347382	A 5 Acre Beauty on Tower Hill!	<b></b><br />Sitting in the fringe of Tower Hill, just a short drive to the township of Koroit, this home rests on a beautiful five acres (approx.) of land and is perfect for those who are seeking the lifestyle of a hobby farm without being too far awa...	[]	465-koroit-port-fairy-road-koroit-vic-3282-2015914579
27	2014873804	Agency	11863	$590,000 - $620,000	590000	620000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Bath', 'Heating', 'Dishwasher', 'Study', 'Shed', 'FullyFenced']	House	2.0	4.0	3	Northern Victoria	JACKASS FLAT	3556	13 Buxton Street, Jackass Flat	-36.7147636	144.2823	THE JEWEL OF THE SUBURBS!	<b></b><br />Proudly presenting the epitome of family living in the suburbs!! Built in 2017 and only just 18 months young, this Dennis Family home represents the complete package, and comes gift wrapped and ready with absolutely nothing else to do! If ...	[]	13-buxton-street-jackass-flat-vic-3556-2014873804
28	2015322605	Agency	4596	$575,000 - $585,000	575000	585000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'SwimmingPool', 'Heating', 'Dishwasher', 'Study', 'Shed']	House	2.0	3.0	4	Northern Victoria	MAIDEN GULLY	3551	11 Janelle Drive, Maiden Gully	-36.7490921	144.21022	MAIDEN GULLY MASTERPIECE	<b></b><br />Located on a large 1553sqm allotment in popular Maiden Gully and surrounded by quality new homes, this well-presented, one-owner home is a standout. The owners clearly have an eye for style and were thinking outside the square when they de...	[]	11-janelle-drive-maiden-gully-vic-3551-2015322605
29	2015400344	Agency	21617	$580,000	580000		['Ensuite', 'Heating', 'Study']	House	2.0	4.0	3	South Western Victoria	COLAC	3250	116 Marriner Street, Colac	-38.328083	143.620972	Views, views, and unlimited potential	<b></b><br />It's impossible to not focus on the spectacular views from this brilliant, two-story family home. The north-facing property captures views across Lake Colac and beyond that you only imagine, unless you're actually sitting inside or on the ...	[]	116-marriner-street-colac-vic-3250-2015400344
30	2015835220	Agency	30746	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'Heating', 'Study']	House	2.0	4.0	4	Melbourne Region	LARA	3212	7 Benetti Drive, Lara	-38.033577	144.400558	FAMILY HOME WITH AN UNBEATABLE LOCATION & VIEWS	<b></b><br />The ELEET Property Group proudly presents this four bedroom plus study, fully established spacious residence. Master bedroom has en-suite and walk-in robe. Other bedrooms are standard sized and have built in robes. The spacious kitchen com...	[]	7-benetti-drive-lara-vic-3212-2015835220
31	2015863844	Agency	30068	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Heating']	House	2.0	3.0	3	Melbourne Region	ST ALBANS	3021	12 Beaver Street, St Albans	-37.7493668	144.805786	Unlimited Potential In Convenient Location!	"<b></b><br />Your 3-bedroom home with ample space awaits you! Complete with a large living and rumpus zone, a shared kitchen and meals area, and a pergola for entertaining, this St Albans home will sell fast.

Positioned in a great location with walkin..."	[]	12-beaver-street-st-albans-vic-3021-2015863844
32	2015335343	Agency	5005	$580,000 - $630,000	580000	630000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'Heating', 'Dishwasher', 'Study', 'Shed', 'BalconyDeck']	House	2.0	4.0	3	Melbourne Region	HERNE HILL	3218	11 Graylea Avenue, Herne Hill	-38.1293068	144.317963	Living large in prime position.	<b></b><br />Set in Herne Hill's most sought-after position on top of the hill, this large family home offers a flexible floorplan to grow with you. It could be work from home, blended family, live in parents or the perfect investment property. The lay...	[]	11-graylea-avenue-herne-hill-vic-3218-2015335343
33	2015383095	Agency	31856	$580,000 - $620,000	580000	620000	['Gas', 'SecureParking', 'Heating', 'Dishwasher']	House	2.0	5.0	4	Melbourne Region	CRANBOURNE	3977	6 Butler Court, Cranbourne	-38.10148	145.268784	Spacious And Special In Quiet Central!	"<b></b><br />OFFER INVITE!

Location is everything when buying a home and this is no exception, positioned in a quiet court within close proximity to schools, shops and transport you can't go wrong and with a long list of attributes you'll be hard pres..."	[]	6-butler-court-cranbourne-vic-3977-2015383095
34	2015900161	Agency	4110	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'AlarmSystem', 'Heating', 'Dishwasher', 'Study']	House	2.0	4.0	3	Melbourne Region	CRAIGIEBURN	3064	8 Crossdale Green, Craigieburn	-37.58827	144.937271	Family Entertainer with Flair & Flexibility	"<b></b><br />Tucked away in a blissfully quiet Creekwood Village cul-de-sac, this renovated 4 bedroom home occupies one of the estate's larger blocks (approx 640sqm) providing an impressive
indoor/outdoor lifestyle of quality & versatility.

Immacul..."	[]	8-crossdale-green-craigieburn-vic-3064-2015900161
35	2015852579	Agency	11919	$580,000 - $630,000	580000	630000	['Ensuite', 'SecureParking', 'SwimmingPool']	House	2.0	3.0	4	Melbourne Region	WARNEET	3980	7 Kallara Road, Warneet	-38.2222748	145.313492	Coastal Resort	"<b></b><br />Blending coastal style with contemporary finishes, this beautifully presented home set on a huge 1,138m2 (approx.) has instant appeal.

The well appointed kitchen has ample storage, bench space, stainless steel appliances, and overlooks ..."	['Under offer']	7-kallara-road-warneet-vic-3980-2015852579
36	2015799496	Agency	18193	$580,000 - $595,000	580000	595000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Dishwasher', 'Study']	House	2.0	4.0	4	Northern Victoria	SUNBURY	3429	60 Davenport Drive, Sunbury	-37.5900459	144.708725	When Size and Location Matter	<b></b><br />With everything you could need or wish for, this property just keeps getting better as you walk through the front door. Convenience abounds with new amenities and easy access to the freeway recently opened up to this hidden pocket of Sunbu...	['Under offer']	60-davenport-drive-sunbury-vic-3429-2015799496
37	2014716997	Agency	29204	$580,000 - $638,000	580000	638000	['AirConditioning', 'Ensuite', 'Floorboards', 'Gas', 'Heating']	House	2.0	3.0	3	Melbourne Region	DANDENONG NORTH	3175	19 Anthony Street, Dandenong North	-37.96658	145.214462	Prized Living and Future Opportunities	<b></b><br />Located in a quiet street close to schools, transport and Dandenong CBD this property would make a great investment or first home. The land size is approximately 646sqm and offers the potential for dual occupancy (STCA). This extra-large h...	[]	19-anthony-street-dandenong-north-vic-3175-2014716997
38	2015933101	Agency	18759	$580,000-$630,000	580000	630000	['BuiltInWardrobes', 'Ensuite', 'Dishwasher', 'Shed', 'FullyFenced']	House	2.0	4.0	6	Melbourne Region	CRANBOURNE NORTH	3977	12 Hindmarsh Court, Cranbourne North	-38.0742226	145.265411	A GOLDEN OPPORTUNITY***GRAND OPEN FOR INSPECTION IS SAT 7/12 AT 12.00PM	"<b></b><br />CRANBOURNE NORTH: If you have been longing for a home with quality and style then look no further than 12 Hindmarsh Court. Set on a massive block of land measuring approximately 670 square metres, this home is sure to impress you. 

The ..."	[]	12-hindmarsh-court-cranbourne-north-vic-3977-2015933101
39	2015903079	Agency	7658	$579,500	579500		['Ensuite', 'Study', 'SolarPanels']	House	2.0	4.0	9	South Eastern Victoria	HAZELWOOD NORTH	3840	100 Sagars Road, Hazelwood North	-38.2919769	146.49292	Your Peaceful Rural Lifestyle Awaits	"<b></b><br />This fantastic lifestyle property offers the ultimate rural escape & is perfect for family living whilst boasting absolute privacy

Features Include
+ 5 Acres of Land
+ 4 Bedrooms ( or the option of 3 bedrooms plus study)
+ Fully Reno..."	[]	100-sagars-road-hazelwood-north-vic-3840-2015903079
40	2015797921	Agency	26155	Price by Negotiation $579,000 - $635,000	579000	635000	['AirConditioning', 'Floorboards', 'Gas', 'InternalLaundry', 'NorthFacing', 'Dishwasher', 'Shed', 'FullyFenced', 'SolarPanels']	House	2.0	4.0	5	Melbourne Region	HERNE HILL	3218	26 Castleton Road, Herne Hill	-38.13442	144.320862	A Private Sanctuary For Family Harmony	<b></b><br />Updated and extended with architectural flair this real family home has all you could want with more. Offering a sanctuary of greenery once you pass through the private entrance that surrounds this home. The home offers a practical timber ...	[]	26-castleton-road-herne-hill-vic-3218-2015797921
41	2015232057	Agency	11514	$579,000	579000		['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Heating', 'DoubleGlazedWindows']	House	2.0	4.0	3	Northern Victoria	POREPUNKAH	3740	4 Tewksbury Court, Porepunkah	-36.69195	146.906769	Shiny & New	"<b></b><br />Offering you the opportunity to stop the search for land and worrying about the upcoming build by purchasing this brand new 4 bedroom, 2 bathroom, 2 living space home.

Set in a quiet court location, on a 537m2 low maintenance block and ..."	[]	4-tewksbury-court-porepunkah-vic-3740-2015232057
42	2015829982	Agency	26896	$575,000 - $595,000	575000	595000	['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'Bath', 'Heating', 'Dishwasher', 'Shed']	House	2.0	4.0	4	South Western Victoria	ALFREDTON	3350	99 Alfredton Drive, Alfredton	-37.5604973	143.798721	Massive Family Home with Additional Shedding	"<b></b><br />Situated in the heart of Alfredton, located so close to shopping, eateries, sought after schooling including Alfredton Primary, St Thomas More and in the Ballarat High School catchment zone this home is positioned to perfection.

This ma..."	[]	99-alfredton-drive-alfredton-vic-3350-2015829982
43	2015902037	Agency	5808	$575,000 - $595,000	575000	595000	['Ensuite', 'Gas', 'Heating', 'Shed']	House	2.0	4.0	4	South Western Victoria	BLACK HILL	3350	2 Duggan Street, Black Hill	-37.54747	143.874771	A Huge Family Home With Panoramic Views	"<b></b><br />A forward thinking designer has created modern accommodation for every member of the family with this grand four bedroom home incorporating premier views in beautiful Black Hill.

Previously tenanted at $480 per week and sitting on a gig..."	[]	2-duggan-street-black-hill-vic-3350-2015902037
44	2015244099	Agency	23285	NA	NA	NA	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Heating', 'Dishwasher', 'Study']	House	2.0	4.0	3	Melbourne Region	TRUGANINA	3029	88 Alison Street, Truganina	-37.8585167	144.7258	CLOSE TO EVERYTHING! VERY WELL POSITIONED!	<b></b><br />This one won't last long! Located in the heart of Truganina, this property is to be sought after. Featuring 4 carpeted bedrooms, Master with Ensuite & WIR, all other rooms with BIRs,the house provides for maximum comfort. Two separate livi...	['Under offer']	88-alison-street-truganina-vic-3029-2015244099
45	2015748924	Agency	8645	$575,000 - $620,000	575000	620000	['Ensuite', 'SecureParking', 'SwimmingPool', 'Heating']	House	2.0	4.0	4	Melbourne Region	MADDINGLEY	3340	24 Inglis Street, Maddingley	-37.6837	144.425842	SUPERB FAMILY LIFESTYLE AWAITS!	"<b></b><br />Located in the very sought after Maddingley Hill area and picture perfect in every way pristine presentation and well-appointed fixtures and fittings sets the bar for all homes to follow. 
This well proportioned home consists of 4 bedroom..."	[]	24-inglis-street-maddingley-vic-3340-2015748924
46	2014511308	Agency	17899	CONTACT	CONTACT	CONTACT	['Ensuite', 'Gas', 'SecureParking', 'Gym', 'Bath', 'Heating', 'Dishwasher', 'Study', 'Shed']	House	2.0	5.0	4	South Western Victoria	WALLACE	3352	736 Bungaree-Wallace Road, Wallace	-37.5553627	144.050919	Beautiful family home in quiet township of Wallace	"<b></b><br />Have you ever wanted to live just 15 minutes out from the Ballarat CBD, 1 hour away from Melbourne and to live in a community minded township? If the answer is no, you need to seriously rethink your lifestyle. 

Sitting on a corner block..."	['Under offer']	736-bungaree-wallace-road-wallace-vic-3352-2014511308
47	2015525488	Agency	7218	$575,000	575000		['Ensuite', 'Gas', 'Bath', 'Heating', 'Dishwasher', 'FullyFenced']	House	2.0	4.0	4	Melbourne Region	COWES	3922	13 MONTEREY AVENUE, Cowes	-38.46188	145.25589	MODERN ISLAND LIVING - LOCATED ON THE QUIET SIDE OF A PARK & PLAYGROUND	"<b></b><br />Located on the quiet side of a park with a children's playground, this is a BRAND NEW home located in the ever popular Shearwater Estate and with in a short stroll to the Silverleave's beach and Cowes Golf Course.

This is an open light ..."	[]	13-monterey-avenue-cowes-vic-3922-2015525488
48	2015634590	Agency	5808	$575,000 - $585,000	575000	585000	['Ensuite', 'SecureParking', 'Heating', 'Study']	House	2.0	4.0	4	South Western Victoria	ALFREDTON	3350	55 Alfredton Drive, Alfredton	-37.558918	143.794525	Large Entertainer In High School Zone	<b></b><br />This smart looking family home lies in Alfredton Drive, which wraps around the Alfredton Recreation Reserve and within walking distance to the local primary school. This family-ideal location also provides handy convenience stores nearby, ...	[]	55-alfredton-drive-alfredton-vic-3350-2015634590
49	2015811171	Agency	30951	$570,000	570000		['SecureParking', 'Heating']	House	2.0	3.0	4	Northern Victoria	ELPHINSTONE	3448	27 Wright Street, Elphinstone	-37.10425	144.3337	Family tree change	"<b></b><br />Set on 1 acre, this beautifully styled and recently renovated family home offers space, privacy and country living in the heart of Elphinstone, a stone's throw from the primary school and just 10 minutes from Castlemaine.

The home offers ..."	[]	27-wright-street-elphinstone-vic-3448-2015811171
50	2014002905	Agency	27527	CONTACT	CONTACT	CONTACT	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'GroundFloor', 'Heating', 'Dishwasher']	House	2.0	3.0	4	Melbourne Region	TARNEIT	3029	6 Pindaroi Court, Tarneit	-37.8448372	144.685745	Lake Facing Double Story Beauty!	"<b></b><br />Situated in a quiet court location, with amazing scenery, minutes away from your essentials this home will surely provide the lucky new owners the perfect lifestyle & convenience. 
Ground floor features a spacious formal lounge & open flo..."	[]	6-pindaroi-court-tarneit-vic-3029-2014002905
51	2015933577	Agency	32069	$570,000 - $620,000	570000	620000	['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'SecureParking', 'Heating', 'DoubleGlazedWindows']	House	2.0	3.0	5	Melbourne Region	BANNOCKBURN	3331	16a Somerset Court, Bannockburn	-38.0499725	144.165237	It's all here for you - Contemporary living in quiet location	<b></b><br />Looking for something with a special touch? Then this GJ Gardner built home could be the one for you. Enjoy the best in contemporary family living in this immaculate as-new home. Immaculate modern interiors, and quality on-trend appointmen...	[]	16a-somerset-court-bannockburn-vic-3331-2015933577
52	2015636412	Agency	17238	$570,000 - $590,000	570000	590000	['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'SecureParking', 'NorthFacing', 'Bath', 'Heating', 'Dishwasher', 'Study', 'Shed', 'FullyFenced', 'SolarHotWater', 'SolarPanels']	House	3.0	5.0	3	South Eastern Victoria	LAKES ENTRANCE	3909	13 Riviera Court, Lakes Entrance	-37.86262	147.998322	AFFORDABLE LUXURY WITH OCEAN VIEWS CLOSE TO TOWN.	"<b></b><br />Phone Enquiry ID: 80542

This contemporary and spacious home combines luxury, practicality and entertaining. Only minutes from town, it is uniquely placed to capture panoramic views of the ocean and surrounding landscape. 
The large ope..."	[]	13-riviera-court-lakes-entrance-vic-3909-2015636412
53	2015691772	Agency	3227	$569,000	569000		['BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Shed']	House	2.0	4.0	7	South Eastern Victoria	TRARALGON	3844	7 Willis Crescent, Traralgon	-38.1945724	146.515488	PERFECT COMBINATION	"<b></b><br />This impressive home offers attention to detail throughout. Nestled away in the west end of Traralgon close to Primary and Secondary schools and positioned on an enormous 940m2 allotment approx. Features Include;


- 4 Generously sized ..."	[]	7-willis-crescent-traralgon-vic-3844-2015691772
54	2015884770	Agency	26155	Price by Negotiation $569,000 - $619,000	569000	619000	['AirConditioning', 'BuiltInWardrobes', 'Gas', 'NorthFacing', 'Heating', 'Dishwasher', 'FullyFenced', 'WallCeilingInsulation']	House	2.0	3.0	4	Melbourne Region	HIGHTON	3216	6 Thwaites Close, Highton	-38.19697	144.3065	It's Academic- Presentation & Space in a Sought After Locale	<b></b><br />Be inspired whether you are a young family, empty nester or the astute investor by the space & presentation this home has to offer. The main living area consists of the practical kitchen with dishwasher, ample bench and cupboard space and ...	[]	6-thwaites-close-highton-vic-3216-2015884770
55	2015883488	Agency	12645	$569,000	569000		['BuiltInWardrobes', 'SecureParking', 'Dishwasher', 'Shed']	House	2.0	4.0	6	South Eastern Victoria	FOSTER	3960	7 Jay Rd, Foster	-38.6597557	146.194229	Home among the gum trees	<b></b><br />Character filled mudbrick residence set on approx. 1 acre of land with direct access to the Golf Course and an easy walk to town. Cool in summer and warm in winter with a flexible layout ideal for a growing young family, couples or retiree...	[]	7-jay-rd-foster-vic-3960-2015883488
56	2015757159	Agency	20139	$565,000	565000		['AirConditioning', 'SecureParking', 'Study']	House	2.0	3.0	4	South Eastern Victoria	GLENMAGGIE	3858	7-15 Langlands Lane, Glenmaggie	-37.9163742	146.746124	Quality home, nearby lake	"<b></b><br />* Situated on approximately 1.5 acres with established trees and walking distance to Lake Glenmaggie
* Quality modern family home with fantastic outlook
* 3 bedrooms & study, 2 bathrooms
* Two living areas capturing all the afternoon su..."	[]	7-15-langlands-lane-glenmaggie-vic-3858-2015757159
57	2014474677	Agency	10282	$565,000 - $595,000	565000	595000	['AirConditioning', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced']	House	2.0	4.0	3	Melbourne Region	DRYSDALE	3222	76 Princess Street, Drysdale	-38.1799164	144.56929	Ideal Family Home	"<b></b><br />Phone enquiry code for this property: 7630

Private inspections a available on request!

This beautiful home holds prime location in highly sought after part of town. Looking like its still new, stepping into this magnificent home you ..."	[]	76-princess-street-drysdale-vic-3222-2014474677
58	2015841503	Agency	20054	$560,000 - $610,000	560000	610000	['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Bath', 'Heating', 'Study', 'Shed']	House	2.0	3.0	3	Melbourne Region	POINT COOK	3030	2/45 Lennon Boulevard, Point Cook	-37.8899574	144.74086	Instantly Appealing - Walk to Town Centre! (Home: 29.1 Sqs approx.)	<b></b><br />Set in Point Cook Gardens is this magnificent low-maintenance living with an abundance of light and space. This home is indulgently spacious with numerous living areas. Also, effortlessly blending indoor and outdoor living, with a decked c...	[]	2-45-lennon-boulevard-point-cook-vic-3030-2015841503
59	2015749389	Agency	14522	$560,000	560000		['AirConditioning', 'BuiltInWardrobes', 'NorthFacing', 'Heating', 'FullyFenced']	House	2.0	5.0	3	Melbourne Region	COWES	3922	21 Parrakoola Way, Cowes	-38.4589081	145.233017	5 Bedrooms - Bring The Whole Family!	"<b></b><br />Have you been looking for a home in a great central location? Situated in a quiet street, only a short walk to all the of the main street's cafes and restaurants and north facing beaches is this 5 bedroom, 2 bathroom home. 

Split level ..."	[]	21-parrakoola-way-cowes-vic-3922-2015749389
60	2015897500	Agency	4902	$560,000 - $615,000	560000	615000	['AirConditioning', 'Ensuite', 'SecureParking', 'Heating', 'Dishwasher', 'Study', 'Shed']	House	2.0	3.0	4	Melbourne Region	SOUTH MORANG	3752	37 McGlynn Avenue, South Morang	-37.6550941	145.089737	Superb Lifestyle & Location	<b></b><br />Perfectly positioned with everything you need only a stroll away, this fabulous property has the ideal balance of lifestyle convenience and easy living. The home comprises a formal living, rumpus, family and meals area, a timber kitchen wi...	['Auction Sat 14 Dec']	37-mcglynn-avenue-south-morang-vic-3752-2015897500
61	2015799896	Agency	7658	$560,000	560000		['SecureParking']	House	2.0	3.0	5	South Eastern Victoria	TRARALGON	3844	125 Traralgon West Road, Traralgon	-38.18954	146.492081	Edge of Town Hidden Treasure	"<b></b><br />This unique & immaculate homes offers a superb 5 acres perfectly positioned on the edge of Traralgon 

Features Include:
+ 3 Well Sized Bedrooms
+ Practical yet spacious floor-plan that offers the ideal blend of privacy, natural light ..."	[]	125-traralgon-west-road-traralgon-vic-3844-2015799896
62	2015878291	Agency	33155	$560,000 - $600,000	560000	600000	['AirConditioning', 'Ensuite', 'Floorboards', 'Gas', 'SecureParking', 'Shed', 'FullyFenced']	House	2.0	3.0	4	Melbourne Region	HAMPTON PARK	3976	8 Brentnall Court, Hampton Park	-38.0316429	145.254349	PRIVACY AND TRANQUILITY	<b></b><br />This extremely well maintained 3 bedroom home is situated in elevated court location with the bonus of being on a large 731m2 block. Great open plan living with combined formal lounge and dining adjacent to a galley style kitchen with all ...	[]	8-brentnall-court-hampton-park-vic-3976-2015878291
63	2015836749	Agency	20366	$559,900	559900		['Ensuite', 'SecureParking', 'Heating', 'Dishwasher']	House	2.0	4.0	4	Melbourne Region	GROVEDALE	3216	55 Moruya Drive, Grovedale	-38.205368	144.318054	Family Entertainer with Room For All The Toys!	"<b></b><br />Totally transformed inside and out, this charming home has been customized to enjoy an effortless entertaining experience transitioning from the open-plan kitchen/living area to the whopping 11m x 5m alfresco.

There has been a thoughtfu..."	[]	55-moruya-drive-grovedale-vic-3216-2015836749
64	2012912155	Agency	7658	$559,500	559500		['Ensuite', 'Gas', 'SecureParking', 'SwimmingPool', 'GroundFloor', 'Heating', 'Study']	House	2.0	4.0	4	South Eastern Victoria	MORWELL	3840	3 Josie Place, Morwell	-38.22458	146.403717	LUXURY, GRAND DESIGN & COURT LOCATION	"<b></b><br />This magnificent home is ideally positioned on a 1071 sqm residential allotment in a peaceful family friendly court location offers a true sense of luxury, privacy and room to move and is offered to the market for the 1st time

Features ..."	[]	3-josie-place-morwell-vic-3840-2012912155
65	2015338339	Agency	12967	$559,000	559000		['Ensuite', 'Bath', 'Heating', 'Dishwasher', 'Shed', 'DoubleGlazedWindows', 'SolarHotWater']	House	2.0	4.0	9	South Eastern Victoria	TOONGABBIE	3856	71-73 Main Street, Toongabbie	-38.05968	146.630585	One Of The Finest In Toongabbie	<b></b><br />Looking to downsize from a farm and still retain a wonderful country feel or a perfect opportunity for a large family looking for a home you won't outgrow. This home has great street appeal and features 4 large bedrooms with BIR's, ensuite...	[]	71-73-main-street-toongabbie-vic-3856-2015338339
66	2015290744	Agency	3309	$559,000	559000		['Ensuite', 'Gas', 'Bath', 'Heating', 'Shed']	House	2.0	4.0	3	South Western Victoria	PORTLAND	3305	22 Hurd  Street, Portland	-38.3495064	141.601166	Something very special	"<b></b><br />Centrally located in the beautiful coastal town of Portland, this stunning home has been renovated with the finest attention to detail.
The home has maintained much of the Art Deco features but has been given a modern twist with furnishin..."	[]	22-hurd-street-portland-vic-3305-2015290744
67	2015253724	Agency	23542	$559,000	559000		['BuiltInWardrobes', 'Gas', 'Heating', 'Shed', 'FullyFenced']	House	2.0	4.0	8	South Western Victoria	KOROIT	3282	30 Irvings Lane, Koroit	-38.28657	142.35968	PRIVATE, COUNTRY LIVING IN THE HEART OF KOROIT 2.4acres	"<b></b><br />This is the best of everything if you want Tranquility within walking distance to Koroits Shops, Restaurants Hotels, etc. All town services are connected including Gas ducted central heating for those chilly nights.
From the moment you pul..."	[]	30-irvings-lane-koroit-vic-3282-2015253724
68	2015536929	Agency	3309	$559,000	559000		['Ensuite', 'Gas', 'Heating', 'Study', 'Shed']	House	2.0	3.0	4	South Western Victoria	PORTLAND	3305	4 Whalers Court, Portland	-38.3358765	141.607651	Perfect Position	<b></b><br />Located in Portland's premium location, this is your opportunity to purchase one of Portland's best properties. This builders home has only ever had one owner, so it is the first time it has been on the market and is sure to be highly soug...	[]	4-whalers-court-portland-vic-3305-2015536929
69	2014747391	Agency	24396	$558,900	558900		['BuiltInWardrobes', 'Gas', 'PetsAllowed', 'SecureParking', 'Bath', 'Heating', 'Dishwasher']	House	2.0	4.0	4	South Eastern Victoria	DROUIN	3818	Spring Estate Lot 83 Heroic Street, Drouin	-38.1353836	145.84874	Savannah 262 Mountain Facade	"<b></b><br />INCLUSIONS - Fully Loaded:
M Class Slab 
Site Works to 500mm
Reticulated gas
Quantum Quartz bench tops  Kitchen & Bath
900mm Westinghouse Stainless Steel Oven & Cook top
900mm Westinghouse Stainless Steel Canopy Range hood 
Westingh..."	['New homes']	spring-estate-lot-83-heroic-street-drouin-vic-3818-2014747391
70	2014518579	Agency	12967	$555,990	555990		['SecureParking']	House	3.0	5.0	4	South Eastern Victoria	TRARALGON	3844	22 Bushfield Court, Traralgon	-38.19605	146.572586	Up-sized in every way!	"<b></b><br />- A magnificent home with room to move
- Five large bedrooms and two bathrooms
- Huge living rooms plus outdoor entertaining
- Massive double garage with high clearance for a big caravan or boat
- Rear double garage with high clearance..."	[]	22-bushfield-court-traralgon-vic-3844-2014518579
71	2013367852	Agency	8626	$555,000	555000		['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'SecureParking', 'IndoorSpa', 'Heating', 'Dishwasher', 'Shed', 'FullyFenced', 'SolarHotWater', 'SolarPanels']	House	2.0	4.0	7	Northern Victoria	COBRAM	3644	2 Nance Court, Cobram	-35.9221649	145.668213	Space, Quality & Position	"<b></b><br />This stunning four bedroom family home is sited on a generous 822 square metre court block in a prime river-end location. 

Features spacious open plan kitchen/dining/family room with quality stainless steel appliances, and a separate fo..."	[]	2-nance-court-cobram-vic-3644-2013367852
72	2015640716	Agency	11514	$554,000	554000		['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'NorthFacing', 'Study', 'Shed']	House	2.0	4.0	3	Northern Victoria	POREPUNKAH	3740	6941 Great Alpine Road, Porepunkah	-36.697258	146.910034	Modern styling, impeccable presentation	<b></b><br />Offering you a 6 star energy rated Craftsman built home comprising of three bedrooms, a study or second living space and two bathrooms. Open plan living with a huge amount of North facing glazing, perfect for you to spend your days looking...	[]	6941-great-alpine-road-porepunkah-vic-3740-2015640716
73	2015826364	Agency	30303	$550,000-$570,000	550000	570000	['BuiltInWardrobes', 'Floorboards', 'SecureParking', 'Heating']	House	2.0	4.0	5	Melbourne Region	BROOKFIELD	3338	66 Manooka Road, Brookfield	-37.6963348	144.5399	Stylish Family Home with Amazing Views!	<b></b><br />Multiple living spaces and careful bedroom zoning make this beautiful family home perfect for entertaining. Facing the serene parkland and stylish in design, this high ceiling home offers living areas with a formal lounge to the front, a f...	[]	66-manooka-road-brookfield-vic-3338-2015826364
